month,week,sat,sun,sat_alt,sun_alt,weekdays,saturdays,sundays,dum_911_base,supersandy,summer_of_hell,end_close,mon,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,dummy_9,dummy_10,dummy_11,dummy_12,pop_hudson,real_fare,sun_x_avg,sat_x_avg,week_x_avg,man_hud,avg_wkdayholminor_tstile,avg_satholmajor_tstile,avg_sun_tstile,man_hud_opt,man_hud_pess,population_hud_opt,population_hud_pess,real_fare_q1,num_wkdayholminor,num_satholmajor,num_sun,total_days,,,
7/1/27,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,720.1040543,2.75,NA,NA,NA,2977.750498,NA,NA,NA,2963.339276,2891.456637,719.9456546,719.9456546,2.75,21,6,4,31,,,
8/1/27,NA,NA,NA,NA,NA,22,5,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,720.4931379,2.75,NA,NA,NA,2978.994087,NA,NA,NA,2964.558684,2892.664187,720.3349909,720.3349909,2.75,22,4,5,31,,,
9/1/27,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,720.8785902,2.75,NA,NA,NA,2980.236495,NA,NA,NA,2965.789843,2893.87059,720.7216963,720.7216963,2.75,21,5,4,30,,,
10/1/27,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,721.2640287,2.75,NA,NA,NA,2981.485316,NA,NA,NA,2967.038869,2895.083221,721.108749,721.108749,2.75,21,5,5,31,,,
11/1/27,NA,NA,NA,NA,NA,19,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,721.652334,2.75,NA,NA,NA,2982.74654,NA,NA,NA,2968.310904,2896.307895,721.4985349,721.4985349,2.75,20,6,4,30,,,
12/1/27,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,722.0434396,2.75,NA,NA,NA,2984.019726,NA,NA,NA,2969.607205,2897.544185,721.891071,721.891071,2.75,21,6,4,31,,,
1/1/28,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,722.4365423,2.75,NA,NA,NA,2985.302826,NA,NA,NA,2970.928059,2898.790102,722.2857821,722.2857821,2.75,20,6,5,31,,,
2/1/28,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,722.8308657,2.75,NA,NA,NA,2986.593507,NA,NA,NA,2972.27327,2900.04338,722.6820314,722.6820314,2.75,20,5,4,29,,,
3/1/28,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,723.2257399,2.75,NA,NA,NA,2987.888295,NA,NA,NA,2973.640723,2901.300645,723.0789356,723.0789356,2.75,23,4,4,31,,,
4/1/28,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,723.6205221,2.75,NA,NA,NA,2989.183429,NA,NA,NA,2975.02782,2902.558247,723.4755495,723.4755495,2.75,20,5,5,30,,,
5/1/28,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,724.0143263,2.75,NA,NA,NA,2990.47548,NA,NA,NA,2976.432014,2903.812855,723.870895,723.870895,2.75,22,5,4,31,,,
6/1/28,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,724.4052948,2.75,NA,NA,NA,2991.762338,NA,NA,NA,2977.850952,2905.06242,724.2638612,724.2638612,2.75,22,4,4,30,,,
7/1/28,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,724.7913271,2.75,NA,NA,NA,2993.042224,NA,NA,NA,2979.282327,2906.305215,724.653304,724.653304,2.75,20,6,5,31,,,
8/1/28,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,725.1712683,2.75,NA,NA,NA,2994.315998,NA,NA,NA,2980.726329,2907.542076,725.0387066,725.0387066,2.75,23,4,4,31,,,
9/1/28,NA,NA,NA,NA,NA,20,4,6,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,725.5477459,2.75,NA,NA,NA,2995.595086,NA,NA,NA,2982.193123,2908.784097,725.422061,725.422061,2.75,20,6,4,30,,,
10/1/28,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,725.9243331,2.75,NA,NA,NA,2996.893554,NA,NA,NA,2983.695366,2910.044936,725.8059866,725.8059866,2.75,22,4,5,31,,,
11/1/28,NA,NA,NA,NA,NA,19,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,726.3038416,2.75,NA,NA,NA,2998.221559,NA,NA,NA,2985.241776,2911.334456,726.1925487,726.1925487,2.75,20,6,4,30,,,
12/1/28,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,726.6860368,2.75,NA,NA,NA,2999.573624,NA,NA,NA,2986.825303,2912.647338,726.5815977,726.5815977,2.75,20,6,5,31,,,
1/1/29,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,727.0699223,2.75,NA,NA,NA,3000.940362,NA,NA,NA,2988.434959,2913.974469,726.97243,726.97243,2.75,21,6,4,31,,,
2/1/29,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,727.4547015,2.75,NA,NA,NA,3002.313499,NA,NA,NA,2990.06137,2915.307813,727.3644579,727.3644579,2.75,19,5,4,28,,,
3/1/29,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,727.8403758,2.75,NA,NA,NA,3003.689205,NA,NA,NA,2991.701634,2916.643652,727.7575575,727.7575575,2.75,22,5,4,31,,,
4/1/29,NA,NA,NA,NA,NA,21,5,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,728.2271459,2.75,NA,NA,NA,3005.064762,NA,NA,NA,2993.354465,2917.979346,728.1517208,728.1517208,2.75,21,4,5,30,,,
5/1/29,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,728.6142835,2.75,NA,NA,NA,3006.438007,NA,NA,NA,2995.018214,2919.312795,728.5461254,728.5461254,2.75,22,5,4,31,,,
6/1/29,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,728.9973437,2.75,NA,NA,NA,3007.808993,NA,NA,NA,2996.689782,2920.64405,728.9366916,728.9366916,2.75,21,5,4,30,,,
7/1/29,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,729.3709523,2.75,NA,NA,NA,3009.178329,NA,NA,NA,2998.365707,2921.973703,729.3185256,729.3185256,2.75,21,5,5,31,,,
8/1/29,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,729.7318293,2.75,NA,NA,NA,3010.547529,NA,NA,NA,3000.044499,2923.303224,729.6886781,729.6886781,2.75,23,4,4,31,,,
9/1/29,NA,NA,NA,NA,NA,19,5,6,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,730.0850708,2.75,NA,NA,NA,3011.921736,NA,NA,NA,3001.732549,2924.637607,730.0519785,730.0519785,2.75,19,6,5,30,,,
10/1/29,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,730.4378672,2.75,NA,NA,NA,3013.306998,NA,NA,NA,3003.438218,2925.982725,730.4152007,730.4152007,2.75,23,4,4,31,,,
11/1/29,NA,NA,NA,NA,NA,19,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,730.7955862,2.75,NA,NA,NA,3014.708302,NA,NA,NA,3005.16793,2927.34342,730.7833602,730.7833602,2.75,20,6,4,30,,,
12/1/29,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,731.1563063,2.75,NA,NA,NA,3016.126382,NA,NA,NA,3006.920348,2928.720405,731.1544384,731.1544384,2.75,20,6,5,31,,,
1/1/30,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,731.5162834,2.75,NA,NA,NA,3017.56091,NA,NA,NA,3008.692199,2930.113361,731.524658,731.524658,2.75,21,6,4,31,,,
2/1/30,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,731.8736688,2.75,NA,NA,NA,3019.008843,NA,NA,NA,3010.479822,2931.519334,731.8922307,731.8922307,2.75,19,5,4,28,,,
3/1/30,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,732.2341947,2.75,NA,NA,NA,3020.456277,NA,NA,NA,3012.278017,2932.924821,732.2633232,732.2633232,2.75,21,5,5,31,,,
4/1/30,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,732.6054887,2.75,NA,NA,NA,3021.88659,NA,NA,NA,3014.081202,2934.313685,732.6460909,732.6460909,2.75,22,4,4,30,,,
5/1/30,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,732.9884137,2.75,NA,NA,NA,3023.290134,NA,NA,NA,3015.887112,2935.676555,733.0414834,733.0414834,2.75,22,5,4,31,,,
6/1/30,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,733.3567734,2.75,NA,NA,NA,3024.685138,NA,NA,NA,3017.706763,2937.031133,733.4216265,733.4216265,2.75,20,5,5,30,,,
7/1/30,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,733.6776072,2.75,NA,NA,NA,3026.096804,NA,NA,NA,3019.554491,2938.401889,733.7514401,733.7514401,2.75,22,5,4,31,,,
8/1/30,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,733.9291429,2.75,NA,NA,NA,3027.542754,NA,NA,NA,3021.439459,2939.805936,734.0077406,734.0077406,2.75,22,5,4,31,,,
9/1/30,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,734.1343636,2.75,NA,NA,NA,3029.010299,NA,NA,NA,3023.35013,2941.230952,734.2149295,734.2149295,2.75,20,5,5,30,,,
10/1/30,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,734.327441,2.75,NA,NA,NA,3030.479172,NA,NA,NA,3025.269796,2942.657258,734.4093047,734.4093047,2.75,23,4,4,31,,,
11/1/30,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,734.5353929,2.75,NA,NA,NA,3031.934515,NA,NA,NA,3027.185705,2944.070425,734.6195605,734.6195605,2.75,19,7,4,30,,,
12/1/30,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,734.7566205,2.75,NA,NA,NA,3033.3831,NA,NA,NA,3029.10094,2945.477031,734.8439764,734.8439764,2.75,21,5,5,31,,,
1/1/31,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,734.982371,2.75,NA,NA,NA,3034.837108,NA,NA,NA,3031.022547,2946.888903,735.0732284,735.0732284,2.75,21,6,4,31,,,
2/1/31,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,735.2056038,2.75,NA,NA,NA,3036.306509,NA,NA,NA,3032.954436,2948.315721,735.2998142,735.2998142,2.75,19,5,4,28,,,
3/1/31,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,735.4261277,2.75,NA,NA,NA,3037.792424,NA,NA,NA,3034.88799,2949.758575,735.5235192,735.5235192,2.75,21,5,5,31,,,
4/1/31,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,735.645464,2.75,NA,NA,NA,3039.293764,NA,NA,NA,3036.811462,2951.216407,735.7459506,735.7459506,2.75,22,4,4,30,,,
5/1/31,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,735.8642498,2.75,NA,NA,NA,3040.809668,NA,NA,NA,3038.716714,2952.688381,735.9678495,735.9678495,2.75,21,6,4,31,,,
6/1/31,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,736.0795863,2.75,NA,NA,NA,3042.340191,NA,NA,NA,3040.610049,2954.17455,736.186492,736.186492,2.75,21,4,5,30,,,
7/1/31,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,736.2876907,2.75,NA,NA,NA,3043.885616,NA,NA,NA,3042.501383,2955.675189,736.3982882,736.3982882,2.75,22,5,4,31,,,
8/1/31,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,736.4862296,2.75,NA,NA,NA,3045.446166,NA,NA,NA,3044.399008,2957.190515,736.601031,736.601031,2.75,21,5,5,31,,,
9/1/31,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,736.6786676,2.75,NA,NA,NA,3047.021819,NA,NA,NA,3046.304732,2958.720506,736.7980457,736.7980457,2.75,21,5,4,30,,,
10/1/31,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,736.8699184,2.75,NA,NA,NA,3048.61249,NA,NA,NA,3048.218741,2960.26508,736.9940408,736.9940408,2.75,23,4,4,31,,,
11/1/31,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,737.0639019,2.75,NA,NA,NA,3050.216947,NA,NA,NA,3050.140711,2961.82304,737.19277,737.19277,2.75,18,7,5,30,,,
12/1/31,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,737.2605612,2.75,NA,NA,NA,3051.829362,NA,NA,NA,3052.068281,2963.388728,737.3941689,737.3941689,2.75,22,5,4,31,,,
1/1/32,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,737.4588454,2.75,NA,NA,NA,3053.442759,NA,NA,NA,3053.99858,2964.95537,737.5972187,737.5972187,2.75,20,7,4,31,,,
2/1/32,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,737.6578102,2.75,NA,NA,NA,3055.051446,NA,NA,NA,3055.928339,2966.517438,737.8010028,737.8010028,2.75,19,5,5,29,,,
3/1/32,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,737.8569384,2.75,NA,NA,NA,3056.654867,NA,NA,NA,3057.8527,2968.074393,738.0050148,738.0050148,2.75,23,4,4,31,,,
4/1/32,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,738.0558193,2.75,NA,NA,NA,3058.253751,NA,NA,NA,3059.766409,2969.626942,738.2088506,738.2088506,2.75,22,4,4,30,,,
5/1/32,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,738.2534364,2.75,NA,NA,NA,3059.848824,NA,NA,NA,3061.664479,2971.175791,738.4114867,738.4114867,2.75,20,6,5,31,,,
6/1/32,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,738.4463485,2.75,NA,NA,NA,3061.440812,NA,NA,NA,3063.542992,2972.721643,738.6094212,738.6094212,2.75,22,4,4,30,,,
7/1/32,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,738.6305085,2.75,NA,NA,NA,3063.030436,NA,NA,NA,3065.398297,2974.265201,738.7985323,738.7985323,2.75,21,6,4,31,,,
8/1/32,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,738.8034937,2.75,NA,NA,NA,3064.618513,NA,NA,NA,3067.229887,2975.807256,738.9763513,738.9763513,2.75,22,4,5,31,,,
9/1/32,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,738.9693805,2.75,NA,NA,NA,3066.206225,NA,NA,NA,3069.049828,2977.348957,739.1470204,739.1470204,2.75,21,5,4,30,,,
10/1/32,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,739.1338698,2.75,NA,NA,NA,3067.794848,NA,NA,NA,3070.873328,2978.891542,739.3163345,739.3163345,2.75,21,5,5,31,,,
11/1/32,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,739.3014484,2.75,NA,NA,NA,3069.38518,NA,NA,NA,3072.712174,2980.435787,739.4888485,739.4888485,2.75,20,6,4,30,,,
12/1/32,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,739.4717467,2.75,NA,NA,NA,3070.976114,NA,NA,NA,3074.56447,2981.980616,739.6641575,739.6641575,2.75,21,6,4,31,,,
1/1/33,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,739.6431812,2.75,NA,NA,NA,3072.566068,NA,NA,NA,3076.424899,2983.524494,739.8406167,739.8406167,2.75,20,6,5,31,,,
2/1/33,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,739.8145286,2.75,NA,NA,NA,3074.153896,NA,NA,NA,3078.288585,2985.066307,740.0169658,740.0169658,2.75,19,5,4,28,,,
3/1/33,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,739.9860079,2.75,NA,NA,NA,3075.7402,NA,NA,NA,3080.152412,2986.606641,740.1934835,740.1934835,2.75,23,4,4,31,,,
4/1/33,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,740.1581985,2.75,NA,NA,NA,3077.326021,NA,NA,NA,3082.013705,2988.146506,740.3708333,740.3708333,2.75,21,5,4,30,,,
5/1/33,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,740.3303879,2.75,NA,NA,NA,3078.910962,NA,NA,NA,3083.868916,2989.685516,740.5483283,740.5483283,2.75,21,5,5,31,,,
6/1/33,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,740.4966956,2.75,NA,NA,NA,3080.488876,NA,NA,NA,3085.711002,2991.217703,740.7198811,740.7198811,2.75,22,4,4,30,,,
7/1/33,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,740.6499496,2.75,NA,NA,NA,3082.052181,NA,NA,NA,3087.532044,2992.735704,740.878054,740.878054,2.75,20,6,5,31,,,
8/1/33,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,740.7856208,2.75,NA,NA,NA,3083.596359,NA,NA,NA,3089.32806,2994.235133,741.01814,741.01814,2.75,23,4,4,31,,,
9/1/33,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,740.909754,2.75,NA,NA,NA,3085.129162,NA,NA,NA,3091.110808,2995.723516,741.1463546,741.1463546,2.75,21,5,4,30,,,
10/1/33,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,741.0310371,2.75,NA,NA,NA,3086.661407,NA,NA,NA,3092.89598,2997.211357,741.271644,741.271644,2.75,21,5,5,31,,,
11/1/33,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,741.1563449,2.75,NA,NA,NA,3088.201443,NA,NA,NA,3094.695851,2998.706763,741.4010853,741.4010853,2.75,20,6,4,30,,,
12/1/33,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,741.2852981,2.75,NA,NA,NA,3089.747741,NA,NA,NA,3096.509029,3000.208251,741.5342802,741.5342802,2.75,21,6,4,31,,,
1/1/34,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,741.4157045,2.75,NA,NA,NA,3091.296305,NA,NA,NA,3098.330705,3001.711938,741.6689614,741.6689614,2.75,20,6,5,31,,,
2/1/34,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,741.5457481,2.75,NA,NA,NA,3092.843522,NA,NA,NA,3100.155931,3003.214317,741.8032637,741.8032637,2.75,19,5,4,28,,,
3/1/34,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,741.6751197,2.75,NA,NA,NA,3094.387318,NA,NA,NA,3101.979205,3004.713374,741.93693,741.93693,2.75,23,4,4,31,,,
4/1/34,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,741.8038869,2.75,NA,NA,NA,3095.926006,NA,NA,NA,3103.794884,3006.207472,742.0701052,742.0701052,2.75,20,5,5,30,,,
5/1/34,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,741.9314116,2.75,NA,NA,NA,3097.457364,NA,NA,NA,3105.597274,3007.694452,742.2021588,742.2021588,2.75,22,5,4,31,,,
6/1/34,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,742.0542337,2.75,NA,NA,NA,3098.977036,NA,NA,NA,3107.380468,3009.170085,742.3293583,742.3293583,2.75,22,4,4,30,,,
7/1/34,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,742.1681873,2.75,NA,NA,NA,3100.480131,NA,NA,NA,3109.138502,3010.629621,742.4471957,742.4471957,2.75,20,6,5,31,,,
8/1/34,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,742.2707163,2.75,NA,NA,NA,3101.964441,NA,NA,NA,3110.869256,3012.070916,742.5530435,742.5530435,2.75,23,4,4,31,,,
9/1/34,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,742.3657021,2.75,NA,NA,NA,3103.438481,NA,NA,NA,3112.58597,3013.502239,742.6517957,742.6517957,2.75,20,6,4,30,,,
10/1/34,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,742.458636,2.75,NA,NA,NA,3104.91345,NA,NA,NA,3114.305723,3014.934464,742.7502268,742.7502268,2.75,22,4,5,31,,,
11/1/34,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,742.5539212,2.75,NA,NA,NA,3106.398326,NA,NA,NA,3116.041177,3016.376309,742.853031,742.853031,2.75,20,6,4,30,,,
12/1/34,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,742.6516105,2.75,NA,NA,NA,3107.893213,NA,NA,NA,3117.787319,3017.827875,742.9565809,742.9565809,2.75,20,6,5,31,,,
1/1/35,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,742.7506689,2.75,NA,NA,NA,3109.395997,NA,NA,NA,3119.534718,3019.287109,743.0551686,743.0551686,2.75,21,6,4,31,,,
2/1/35,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,742.8500105,2.75,NA,NA,NA,3110.902194,NA,NA,NA,3121.276428,3020.749657,743.1466988,743.1466988,2.75,19,5,4,28,,,
3/1/35,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,742.9483457,2.75,NA,NA,NA,3112.397845,NA,NA,NA,3123.015455,3022.201964,743.2435257,743.2435257,2.75,22,5,4,31,,,
4/1/35,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,743.0443342,2.75,NA,NA,NA,3113.866621,NA,NA,NA,3124.75729,3023.628176,743.3616163,743.3616163,2.75,21,4,5,30,,,
5/1/35,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,743.1369201,2.75,NA,NA,NA,3115.303898,NA,NA,NA,3126.499685,3025.023801,743.5035856,743.5035856,2.75,22,5,4,31,,,
6/1/35,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,743.2261857,2.75,NA,NA,NA,3116.751864,NA,NA,NA,3128.209436,3026.429806,743.6186422,743.6186422,2.75,21,5,4,30,,,
7/1/35,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,743.312498,2.75,NA,NA,NA,3118.264413,NA,NA,NA,3129.845599,3027.898522,743.6426431,743.6426431,2.75,21,5,5,31,,,
8/1/35,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,743.3985961,2.75,NA,NA,NA,3119.853012,NA,NA,NA,3131.397911,3029.441084,743.5645092,743.5645092,2.75,23,4,4,31,,,
9/1/35,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,743.4967072,2.75,NA,NA,NA,3121.359424,NA,NA,NA,3132.97884,3030.903841,743.5854164,743.5854164,2.75,19,6,5,30,,,
10/1/35,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,743.6214309,2.75,NA,NA,NA,3122.582985,NA,NA,NA,3134.731535,3032.091944,743.9596048,743.9596048,2.75,23,4,4,31,,,
11/1/35,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,743.779469,2.75,NA,NA,NA,3123.411664,NA,NA,NA,3136.741075,3032.896609,744.831173,744.831173,2.75,20,6,4,30,,,
12/1/35,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,743.9459331,2.75,NA,NA,NA,3124.087954,NA,NA,NA,3138.860267,3033.5533,745.9036552,745.9036552,2.75,20,6,5,31,,,
